:START_ID(Entity),:END_ID(Entity),:TYPE,domain,source_layer,mapping_status,relationship_type,artifact_type,purpose,decision_type,rule_id
assessment_unit:apwh-geography-migration-and-human-systems,capability:G3,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apwh-geography-migration-and-human-systems,capability:G4,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apwh-geography-migration-and-human-systems,capability:G5,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apwh-geography-migration-and-human-systems,capability:G6,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apwh-geography-migration-and-human-systems,capability:H3,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
overlay:ap-united-states-government-and-politics-overlay,assessment_unit:apusgov-foundations-and-constitutional-principles,HAS_ASSESSMENT_UNIT,social_studies,assessment_overlay,covered,assessment_unit,,,,
assessment_unit:apusgov-foundations-and-constitutional-principles,capability:C2,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apusgov-foundations-and-constitutional-principles,capability:C3,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apusgov-foundations-and-constitutional-principles,capability:C4,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apusgov-foundations-and-constitutional-principles,capability:C5,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apusgov-foundations-and-constitutional-principles,capability:C6,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
overlay:ap-united-states-government-and-politics-overlay,assessment_unit:apusgov-interactions-among-branches-and-institutions,HAS_ASSESSMENT_UNIT,social_studies,assessment_overlay,partially_covered,assessment_unit,,,,
assessment_unit:apusgov-interactions-among-branches-and-institutions,capability:C2,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:apusgov-interactions-among-branches-and-institutions,capability:C4,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:apusgov-interactions-among-branches-and-institutions,capability:C5,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:apusgov-interactions-among-branches-and-institutions,capability:C6,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
overlay:ap-united-states-government-and-politics-overlay,assessment_unit:apusgov-civil-liberties-rights-and-public-policy,HAS_ASSESSMENT_UNIT,social_studies,assessment_overlay,covered,assessment_unit,,,,
assessment_unit:apusgov-civil-liberties-rights-and-public-policy,capability:C2,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apusgov-civil-liberties-rights-and-public-policy,capability:C4,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apusgov-civil-liberties-rights-and-public-policy,capability:C5,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apusgov-civil-liberties-rights-and-public-policy,capability:C6,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apusgov-civil-liberties-rights-and-public-policy,capability:Q5,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apusgov-civil-liberties-rights-and-public-policy,capability:Q6,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
overlay:ap-united-states-government-and-politics-overlay,assessment_unit:apusgov-political-participation-and-deliberation,HAS_ASSESSMENT_UNIT,social_studies,assessment_overlay,covered,assessment_unit,,,,
assessment_unit:apusgov-political-participation-and-deliberation,capability:C1,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apusgov-political-participation-and-deliberation,capability:C3,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apusgov-political-participation-and-deliberation,capability:C5,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apusgov-political-participation-and-deliberation,capability:C6,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apusgov-political-participation-and-deliberation,capability:Q3,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apusgov-political-participation-and-deliberation,capability:Q6,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apusgov-political-participation-and-deliberation,capability:A2,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
overlay:ap-united-states-government-and-politics-overlay,assessment_unit:apusgov-evidence-analysis-and-argument,HAS_ASSESSMENT_UNIT,social_studies,assessment_overlay,covered,assessment_unit,,,,
assessment_unit:apusgov-evidence-analysis-and-argument,capability:Q4,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apusgov-evidence-analysis-and-argument,capability:Q5,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apusgov-evidence-analysis-and-argument,capability:Q6,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apusgov-evidence-analysis-and-argument,capability:A1,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apusgov-evidence-analysis-and-argument,capability:A2,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apusgov-evidence-analysis-and-argument,capability:C6,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
overlay:ap-comparative-government-and-politics-overlay,assessment_unit:apcompgov-political-systems-and-regimes,HAS_ASSESSMENT_UNIT,social_studies,assessment_overlay,partially_covered,assessment_unit,,,,
assessment_unit:apcompgov-political-systems-and-regimes,capability:C4,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:apcompgov-political-systems-and-regimes,capability:C5,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:apcompgov-political-systems-and-regimes,capability:C6,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:apcompgov-political-systems-and-regimes,capability:Q5,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
overlay:ap-comparative-government-and-politics-overlay,assessment_unit:apcompgov-participation-rights-and-public-life,HAS_ASSESSMENT_UNIT,social_studies,assessment_overlay,covered,assessment_unit,,,,
assessment_unit:apcompgov-participation-rights-and-public-life,capability:C2,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apcompgov-participation-rights-and-public-life,capability:C3,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apcompgov-participation-rights-and-public-life,capability:C5,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apcompgov-participation-rights-and-public-life,capability:C6,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apcompgov-participation-rights-and-public-life,capability:Q6,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
overlay:ap-comparative-government-and-politics-overlay,assessment_unit:apcompgov-policy-economy-and-development,HAS_ASSESSMENT_UNIT,social_studies,assessment_overlay,partially_covered,assessment_unit,,,,
assessment_unit:apcompgov-policy-economy-and-development,capability:C4,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:apcompgov-policy-economy-and-development,capability:E4,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:apcompgov-policy-economy-and-development,capability:E5,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:apcompgov-policy-economy-and-development,capability:G5,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:apcompgov-policy-economy-and-development,capability:G6,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
overlay:ap-comparative-government-and-politics-overlay,assessment_unit:apcompgov-argument-and-source-analysis,HAS_ASSESSMENT_UNIT,social_studies,assessment_overlay,covered,assessment_unit,,,,
assessment_unit:apcompgov-argument-and-source-analysis,capability:Q4,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apcompgov-argument-and-source-analysis,capability:Q5,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apcompgov-argument-and-source-analysis,capability:Q6,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apcompgov-argument-and-source-analysis,capability:A1,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apcompgov-argument-and-source-analysis,capability:A2,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
overlay:ap-human-geography-overlay,assessment_unit:aphg-spatial-concepts-and-geographic-tools,HAS_ASSESSMENT_UNIT,social_studies,assessment_overlay,covered,assessment_unit,,,,
assessment_unit:aphg-spatial-concepts-and-geographic-tools,capability:G1,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:aphg-spatial-concepts-and-geographic-tools,capability:G2,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:aphg-spatial-concepts-and-geographic-tools,capability:G3,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:aphg-spatial-concepts-and-geographic-tools,capability:G4,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:aphg-spatial-concepts-and-geographic-tools,capability:Q4,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
overlay:ap-human-geography-overlay,assessment_unit:aphg-population-migration-and-human-systems,HAS_ASSESSMENT_UNIT,social_studies,assessment_overlay,covered,assessment_unit,,,,
assessment_unit:aphg-population-migration-and-human-systems,capability:G2,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:aphg-population-migration-and-human-systems,capability:G3,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:aphg-population-migration-and-human-systems,capability:G5,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:aphg-population-migration-and-human-systems,capability:G6,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
overlay:ap-human-geography-overlay,assessment_unit:aphg-economic-and-cultural-patterns,HAS_ASSESSMENT_UNIT,social_studies,assessment_overlay,partially_covered,assessment_unit,,,,
assessment_unit:aphg-economic-and-cultural-patterns,capability:G3,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:aphg-economic-and-cultural-patterns,capability:G5,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:aphg-economic-and-cultural-patterns,capability:E3,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:aphg-economic-and-cultural-patterns,capability:E4,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:aphg-economic-and-cultural-patterns,capability:E5,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
overlay:ap-human-geography-overlay,assessment_unit:aphg-sustainability-policy-and-argument,HAS_ASSESSMENT_UNIT,social_studies,assessment_overlay,covered,assessment_unit,,,,
assessment_unit:aphg-sustainability-policy-and-argument,capability:G5,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:aphg-sustainability-policy-and-argument,capability:G6,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:aphg-sustainability-policy-and-argument,capability:Q5,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:aphg-sustainability-policy-and-argument,capability:Q6,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:aphg-sustainability-policy-and-argument,capability:A2,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
overlay:ap-macroeconomics-overlay,assessment_unit:apmacro-foundations-and-measures,HAS_ASSESSMENT_UNIT,social_studies,assessment_overlay,partially_covered,assessment_unit,,,,
assessment_unit:apmacro-foundations-and-measures,capability:E3,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:apmacro-foundations-and-measures,capability:E4,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:apmacro-foundations-and-measures,capability:E5,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:apmacro-foundations-and-measures,capability:Q4,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
overlay:ap-macroeconomics-overlay,assessment_unit:apmacro-growth-fluctuation-and-policy,HAS_ASSESSMENT_UNIT,social_studies,assessment_overlay,partially_covered,assessment_unit,,,,
assessment_unit:apmacro-growth-fluctuation-and-policy,capability:E4,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:apmacro-growth-fluctuation-and-policy,capability:E5,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:apmacro-growth-fluctuation-and-policy,capability:E6,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:apmacro-growth-fluctuation-and-policy,capability:C4,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:apmacro-growth-fluctuation-and-policy,capability:C6,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
overlay:ap-macroeconomics-overlay,assessment_unit:apmacro-finance-trade-and-global-context,HAS_ASSESSMENT_UNIT,social_studies,assessment_overlay,covered,assessment_unit,,,,
assessment_unit:apmacro-finance-trade-and-global-context,capability:E5,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apmacro-finance-trade-and-global-context,capability:E6,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apmacro-finance-trade-and-global-context,capability:G5,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apmacro-finance-trade-and-global-context,capability:G6,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
overlay:ap-macroeconomics-overlay,assessment_unit:apmacro-argument-and-application,HAS_ASSESSMENT_UNIT,social_studies,assessment_overlay,covered,assessment_unit,,,,
assessment_unit:apmacro-argument-and-application,capability:Q5,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apmacro-argument-and-application,capability:Q6,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apmacro-argument-and-application,capability:A1,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apmacro-argument-and-application,capability:A2,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apmacro-argument-and-application,capability:E6,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
overlay:ap-microeconomics-overlay,assessment_unit:apmicro-choice-incentives-and-models,HAS_ASSESSMENT_UNIT,social_studies,assessment_overlay,covered,assessment_unit,,,,
assessment_unit:apmicro-choice-incentives-and-models,capability:E1,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apmicro-choice-incentives-and-models,capability:E2,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apmicro-choice-incentives-and-models,capability:E3,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apmicro-choice-incentives-and-models,capability:Q3,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apmicro-choice-incentives-and-models,capability:Q4,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
overlay:ap-microeconomics-overlay,assessment_unit:apmicro-markets-firms-and-decision-making,HAS_ASSESSMENT_UNIT,social_studies,assessment_overlay,covered,assessment_unit,,,,
assessment_unit:apmicro-markets-firms-and-decision-making,capability:E2,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apmicro-markets-firms-and-decision-making,capability:E3,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apmicro-markets-firms-and-decision-making,capability:E4,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
assessment_unit:apmicro-markets-firms-and-decision-making,capability:E5,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,covered,assessment_mapping,,,,
overlay:ap-microeconomics-overlay,assessment_unit:apmicro-government-intervention-and-welfare,HAS_ASSESSMENT_UNIT,social_studies,assessment_overlay,partially_covered,assessment_unit,,,,
assessment_unit:apmicro-government-intervention-and-welfare,capability:E4,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:apmicro-government-intervention-and-welfare,capability:E5,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:apmicro-government-intervention-and-welfare,capability:E6,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
assessment_unit:apmicro-government-intervention-and-welfare,capability:C4,MAPS_TO_CAPABILITY,social_studies,assessment_overlay,partially_covered,assessment_mapping,,,,
